"","ID","Review.Date","Location","Hotel.Restaurant.name","Review"
"591","rn414934728","Reviewed September 5, 2016 "," Choeng Thale","The Frying Kiwi Eatery","We rode our scooter across from central festival it took a while but we were so glad we went. The Frying Kiwi has to be one of our favourite places to eat in Phuket. Visited multiple times and still think about the fish burgers and...More"
"592","rn412238039","Reviewed August 29, 2016 "," Choeng Thale","The Frying Kiwi Eatery","Had a burger and fries. Added the curry sauce to the fries. Not really a suave but more a pumpkin mush with curry - very hot curry. Unpleasant and burnt the lips. Beware if looking for mellow sauce to complement the fries.More"
"593","rn396082030","Reviewed July 24, 2016 "," Choeng Thale","The Frying Kiwi Eatery","We stumbled upon this small place that smelled good and looked yummy too. We stopped adored red our lunch and boy were we soooo surprised. The best burger I have had in years. We tried the chicken the beef the onion rings the fries everything...More"
"594","rn392960188","Reviewed July 15, 2016 "," Choeng Thale","The Frying Kiwi Eatery","Fantastic fish chips and burgers served from this wonderful eatery. A cool, creative and eye catching shipping container that creates great food at good prices. We loved it and were welcomed with our young children and treated extremely well! A lovely guy runs the place...More"
"595","rn389683533","Reviewed July 6, 2016 "," Choeng Thale","The Frying Kiwi Eatery","As kiwis holidaying in Phuket we were so excited to learn of the Frying Kiwi, in the newly developed Boat Avenue area. Authentic kiwi burger with beetroot and egg a taste of home, as well all the other kinds along with tasty battered fish and...More"
"596","rn380733342","Reviewed June 7, 2016 "," Choeng Thale","The Frying Kiwi Eatery","it was late and we went there for the fish and chip with beer batter and found the best burger to be really good... worth the drive and if you go on a friday there is a night market too....."
"597","rn371720690","Reviewed May 10, 2016 "," Choeng Thale","The Frying Kiwi Eatery","Amazing fish (battered or grilled) with to die for chips. Best burgers on the island ( robbed into 2 nd place at recent burger festival). All served by a charming sober Scotsman. Refuses to change name to frying Scott"
"598","rn367111859","Reviewed April 25, 2016 "," Choeng Thale","The Frying Kiwi Eatery","The fish and chips are to die for.Freshly cooked fish and proper thick homemade chips.The burgers are also fantastic.Great service and staff are very helpful."
"599","rn361639295","Reviewed April 4, 2016 "," Choeng Thale","The Frying Kiwi Eatery","Just happened to be passing through the Boat Avenue with the family and stumbled across this small burger joint.
Ordered a simple cheese burger and fries. So blown away that we ordered a second one with Wild West fries.
Quality of the patty and the...More"
"600","rn360796529","Reviewed April 1, 2016 "," Choeng Thale","The Frying Kiwi Eatery","Great Burgers! If you want to eat something else from Thaifood, go there and enjoy! We had ""The best Burger"" "" Westy Bbq"" and ""Pulled Pork Burger"" all sauces were selfmade and all burgers delicious!"
"601","rn349591234","Reviewed February 21, 2016 "," Choeng Thale","The Frying Kiwi Eatery","Really good. Ordered e red snapper n chick burger.
Fried fish - outer layer very crispy and not thick. Yet inside is moist. Thumbs up.
Burger - good combination of sauce. Like e avacado puree."
"602","rn335867647","Reviewed December 29, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Loved this small eatery at Boat Avenue. We ordered two snapper burgers with regular chips (there were some tasty sounding super chips like garlic aioli and truffle oil!) and two drinks. The burgers were so delicious! Just the right amount of juiciness, sauces and crispness!...More"
"603","rn331341004","Reviewed December 7, 2015 "," Choeng Thale","The Frying Kiwi Eatery","By far the best western food I've had in Thailand. The burgers are to die for. I've been twice in less than 24 hours. The only downside is I can't stick to my diet as long as this place is open. I'll be back to...More"
"604","rn331127616","Reviewed December 6, 2015 "," Choeng Thale","The Frying Kiwi Eatery","We had two large fish meals and two serves of chips and they were yummy. Beautiful fish and batted too not greasy at all. Dying to try a burger they look amazing !"
"605","rn330089646","Reviewed November 30, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Great cheese burger. The homemade barbecue sauce is superb. Not too sweet - just the natural tomato with some secret spice. Yum! The fries are really good as well and we bought a big bag to wander round the Friday market and had a beer....More"
"606","rn328822641","Reviewed November 24, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Totally different from fish and chips and burgers you may be used to! Everything was good quality and service was friendly and welcoming.
Burgers (not massive wide ones but tall!) were simply awesome.
Not a fancy place by any means but top notch and it...More"
"607","rn326869019","Reviewed November 15, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Small but good selection of burgers. Lots of different fries and sauces to chose from. Service is also friendly and personal. Will definitely be back"
"608","rn326702657","Reviewed November 14, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Gary makes some of the best fish and chips i've tasted in a long time. Only wish he could've given me the recipe for his batter!! Everything is homemade and the fish is bought fresh from the market everymorning.
The burgers are amazing as well....More"
"609","rn324846991","Reviewed November 6, 2015 "," Choeng Thale","The Frying Kiwi Eatery","drive here every week from kamala, have tried all their different kinds of fish, and definitely the red snapper and grouper are my favourites done in the beer batter...also had a try of their chilli burger, very tasty..."
"610","rn323963226","Reviewed November 2, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Visited with friends and was really impressed with quality and friendliness of service. Fish was fresh and batter crispier than I've ever eaten before.
Good range on the menu also (lots of designer burgers) with fantastic chicken wings! 
It's just a small place but guessing...More"
"611","rn323155039","Reviewed October 30, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Probably the best fish and chips in Phuket and the burgers are pretty amazing too!
Friendly staff and a great place to have a relaxed feed with friends.
If you fancy a bit of western food during your stay, well worth stopping by!"
"612","rn322405475","Reviewed October 27, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Nice restaurand and food will probably visit again soon <f0><U+009F><U+0098><U+008D><f0><U+009F><U+0098><U+008D><f0><U+009F><U+0098><U+008D> my wife enjoyed the food.I loved their fish and chips very yummy ny wife love the burger."
"613","rn321634679","Reviewed October 25, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Not the best burger full of oil bread was dry_frendfride not cooking well. But I hope they will take my review for improve the quality.More"
"614","rn321355000","Reviewed October 24, 2015 "," Choeng Thale","The Frying Kiwi Eatery","If you a are craving for Western food after all the great Thai food this is the place to go for a casual meal near Laguna. The Burgers are good despite being on the small side. I would not call them ""the best I ever...More"
"615","rn318463662","Reviewed October 13, 2015 "," Choeng Thale","The Frying Kiwi Eatery","went back here when on holiday- best place in boat avenue,delicious burgers and great service !
Friendly staffs and very attentive. Love the fish and chips too! Real delicious meals and and great atmosphere. Great place to be with friends and Family."
"616","rn314705875","Reviewed September 29, 2015 "," Choeng Thale","The Frying Kiwi Eatery","I live here since long time, and they have best Burgers in Phuket or in Thailand.. u have to try that..
also the Fish and Chips are good.
Keep it running, Gary, you do it right.."
"617","rn313905306","Reviewed September 26, 2015 "," Choeng Thale","The Frying Kiwi Eatery","We ate as a group of six, two nights in a row, great atmosphere, attentive service. Both nights they were trialling new menu items which we were given to sample for free. The fish was very fresh and the burgers were amazing. Special mention to...More"
"618","rn305564070","Reviewed August 31, 2015 "," Choeng Thale","The Frying Kiwi Eatery","People are nice, smiling, and the food.... Amazing burgers, amazing fries amazing fish and chips, I love it so much, been there already twice and will definitely return in a few days because I already miss it ! Hum I'm hungry now !"
"619","rn298150765","Reviewed August 11, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Found this place on Trip Advisor and based on the reviews thought we would try it out. Fantastic burgers, best in Thailand so far"
"620","rn298150720","Reviewed August 11, 2015 "," Choeng Thale","The Frying Kiwi Eatery","On a rainy day went to search for the best burger in Phuket
And this is it
Amazing burgers and the brioche buns are Devine
Best burger I ever had
Highly recommend it"
"621","rn295942198","Reviewed August 5, 2015 "," Choeng Thale","The Frying Kiwi Eatery","Stumbled upon this little stall/cafe. Had fish and chips..kids had burgers.wonderfull home made tartar sauce... Cold beers...beautifully presented and super easy and informal. About 250 THB for fish and chips but well worth it. You could take anyone there and they would enjoy it..... An...More"
